asset_id,name
W01Y105869,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E115265,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W43382,Ajovy 2020 - 200701 - WB-S - Launch
W01E117459,Epclusa 2020 - Addendum INI - WB-S - 201001 - Creative Swap
W16164,CVS 2020 - Master - WB-S Abbrev List Delivery 200414 Creative Swap
W28669,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W24554,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y103100,Anoro 2020 Master - WB-S 200102 Launch
W05195,CVS 2020 - Master - WB-S Zip Specific Better MDP 201026 Creative Swap
W01E117098,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E117091,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01E117091,HERConnection 2020 - Master - WB-S Sept-Dec 200901 Launch
W37494,Unity4TeenVax_2020_2H_WB_200720_Launch
W15631,CVS 2020 - Master - WB-S Zip Specific Delivery 200810 Creative Swap
W15631,CVS 2020 - Master - WB-S Zip Specific Delivery 200921 Creative Swap
W01E103041,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W34247,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y106552,Repatha_2020_Master_WB_200601_Launch
W27491,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W24554,Repatha_2020_Master_WB_S_200401_Launch
W01E112511,Ajovy 2020 - 200701 - WB-S - Launch
W01E114169,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E102217,Repatha_2020_Master_WB_S_200401_Launch
W01Y104574,Ilumya 2020 - Master - 200501 - WB-S - Launch
W09635,Anoro 2020 Master - WB-S 200102 Launch
W46850,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W38966,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W08123,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W08110,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E126384,HERConnection 2020 - Master - WB-S Sept-Dec 200901 Launch
W01Y108794,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01333,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01E115900,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E115900,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E112176,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E112176,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01Y107019,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W37887,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E108110,Mavenclad 2020 - WB-S 200401 Launch
W01E108110,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01Y114399,Repatha_2020_Master_WB_200601_Launch
W26127,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W01E124918,Ajovy 2020 - 200701 - WB-S - Launch
W11034,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E111711,CVS 2020 - Master - WB-S Zip Specific Delivery 200810 Creative Swap
W01E112645,CVS 2020 - Master - WB-S Zip Specific Delivery 200810 Creative Swap
W01E111706,CVS 2020 - Master - WB-S Zip Specific Delivery 200102 Launch
W01E112587,CVS 2020 - Master - WB-S Zip Specific  Delivery 200414 Creative Swap
W01E125606,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01E125612,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W08778,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W25377,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E100885,Repatha_2020_Master_WB_200601_Launch
W01E100887,Repatha_2020_Master_WB_S_200401_Launch
W01E103326,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E114482,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01Y115104,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E108808,CVS 2020 - Master - WB-S Peds Delivery 200414 Creative Swap
W01E115690,Descovy PrEP 2020 - Addendum INI - WB-S - 200701 - Launch
W01E115690,Epclusa 2020 - Addendum INI - WB-S - 200701 - Launch
W01E116266,Unity4TeenVax_2020_2H_WB_200720_Launch
W46588,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01Y102217,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W48978,Soliqua 2020 - WB-S - Writers Target - 201020 - Creative Swap
W01E110736,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W46705,Shingrix 2020 Master - 200815 - WB-S - Launch
W32229,Opdivo Metastatic Melanoma 2020 - WB-S 201217 Creative Swap
W01E106404,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119710,Zejula 2020 2H - Master - Targeting Change - 201101 - WB-S - Creative Swap
W01E132667,Shingrix 2020 Master - 200815 - WB-S - Launch
W01E126657,Soliqua 2020 - WB-S - Writers Target - 201208 - Creative Swap
W36622,Soliqua 2020 - WB-S - Writers Target - 201020 - Creative Swap
W01E119657,Zejula 2020 2H - Master - Targeting Change - 200901 - WB-S - Launch
W19701,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W01Y112079,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E115885,Soliqua 2020 - WB-S - Non Writers Target - 200805 - Launch
W01E115885,Soliqua 2020 - WB-S - Non Writers Target - 201208 - Creative Swap
W01E127324,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W39697,Zejula 2020 2H - Master - Targeting Change - 201101 - WB-S - Creative Swap
W19328,Soliqua 2020 - WB-S - Non Writers Target - 201020 - Creative Swap
W01E125723,Servier - Oncaspar POC 2020 - Addendum - WB-S 200922 Launch
W01E109644,Ajovy 2020 - 200701 - WB-S - Launch
W01E108368,Soliqua 2020 - WB-S - Writers Target - 201208 - Creative Swap
W38739,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W01E107487,Soliqua 2020 - WB-S - Non Writers Target - 201208 - Creative Swap
W01Y106742,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E113094,Soliqua 2020 - WB-S - Writers Target - 201020 - Creative Swap
W01Y105872,Phesgo - Fixed Dose Combo - 2020 - WB-S - 200901 Campaign Launch
W01E118928,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W14907,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W10682,Ajovy 2020 - 200701 - WB-S - Launch
W46341,Unity4TeenVax_2020_2H_WB_200720_Launch
W06630,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E104729,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W05352,Unity4TeenVax_2020_2H_WB_200720_Launch
W46477,Xeomin - 2020 2021 DTC - 201001 - WB-S - Launch
W01E119642,Xywav 2020 - Master - 201001 - WB-S - Launch
W25394,CVS 2020 - Master - WB-S Zip Specific Delivery 200102 Launch
W01Y115041,Xywav 2020 - Master - 201001 - WB-S - Launch
W01E110044,Tecentriq Avastin 2020 HCC - Master - WB-S 201207 Creative Swap
W01E116818,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W01E124478,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W02211,CVS 2020 - Master - WB-S Zip Specific  Better MDP 200414 Creative Swap
W01Y103256,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W02260,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W46861,Xeomin - 2020 2021 DTC - 201001 - WB-S - Launch
W24696,CVS 2020 - Master - WB-S Peds Delivery 200810 Creative Swap
W37468,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W13291,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W19607,Soliqua 2020 - WB-S - Non Writers Target - 200805 - Launch
W01E128806,Epclusa 2020 - Addendum INI - WB-S - 200901- Frequency Increase
W01E108357,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E110112,CVS 2020 - Master - WB-S Zip Specific Better MDP 201026 Creative Swap
W01E100051,Ajovy 2020 - 200701 - WB-S - Launch
W07976,Ilumya 2020 - Master - 200501 - WB-S - Launch
W37941,Repatha_2020_Master_WB_200601_Launch
W01E127043,Tecentriq Avastin 2020 HCC - Master - WB-S 201207 Creative Swap
W01E128803,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W38594,Tremfya 2020 - WB-S - 200901 - ISI Swap
W01E127039,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W09223,Soliqua 2020 - WB-S - Non Writers Target - 200805 - Launch
W38121,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E128833,Repatha_2020_Master_WB_S_200401_Launch
W01E128833,Repatha_2020_Master_WB_200601_Launch
W01E127036,Keytruda 2020 - RCC - WB-S 200302 - Launch
W01E128883,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W01Y109274,Phesgo Q4 2020 - Master - WB-S Q4 Incremental New Contract 201104 Launch
W25382,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E127039,Tecentriq Avastin 2020 HCC - Master - WB-S 201207 Creative Swap
W01E118934,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W07836,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y108706,Soliqua 2020 - WB-S - Non Writers Target - 201208 - Creative Swap
W01E121380,Unity4TeenVax_2020_2H_WB_200720_Launch
W13318,Xywav 2020 - Master - 210104 - WB-S - Creative Swap
W01E127036,Tecentriq  Avastin 2020 HCC - Master - WB-S 201119 Creative Swap
W01E130906,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E116903,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W04142,Repatha_2020_Master_WB_S_200401_Launch
W01E128833,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W12065,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W01E125813,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E127004,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W42999,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01Y112291,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W24108,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E112871,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W25612,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W02475,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E112871,Ajovy 2020 - 200701 - WB-S - Launch
W24427,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W14859,Repatha_2020_Master_WB_200601_Launch
W01E111659,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W01E124486,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W04659,Austedo 2020 - Master - Targeting Change - 201102 - WB-S - Launch
W01E100537,Ilumya 2020 - Master - WB -S - 200512 - Creative Swap
W06638,CVS 2020 - Master - WB-S Zip Specific Better MDP 200317 Creative Swap
W01E131962,Repatha_2020_Master_WB_200601_Launch
W01E128886,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W16029,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01Y103763,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W01E128883,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E110044,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W14859,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W39360,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01E103871,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W10895,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E111667,CVS 2020 - Master - WB-S Peds Better MDP 200626 Creative Swap
W01Y100192,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E127001,Ajovy 2020 - 200701 - WB-S - Launch
W04971,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W08169,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01E100010,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01Y103723,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W38307,Trelegy COPD 2020 - Master - Patient Companion - 201008 - WB-S - Launch
W01E125125,Repatha_2020_Master_WB_200601_Launch
W01E118932,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W11037,Nucala Q4 2020 Revival - Master - Patient Companion - 201021 - WB-S - Launch
W01E127221,Keytruda 2020 - RCC - WB-S 200706
W09416,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W46853,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W14337,Epclusa 2020 - Addendum INI - WB-S - 201101 - Creative Swap
W36605,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W10368,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W06710,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W02217,CVS 2020 - Master - WB-S Zip Specific Better MDP 200317 Creative Swap
W01E128891,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W01Y105872,Opdivo Adjunctive Melanoma 2020 - WB-S 200901 Launch
W14798,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W37468,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01Y100192,Xywav 2020 - Master - 201101 - WB-S - Creative Swap
W15075,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W26464,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W28691,CVS 2020 - Master - WB-S Peds Delivery 200102 Launch
W01E108932,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W02719,CVS 2020 - Master - WB-S Zip Specific Better MDP 200317 Creative Swap
W28945,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W13191,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W26464,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W11557,P_G - Align Probiotics - POC Test - WB-S - 200901 - Launch
W32136,Phesgo Q4 2020 - Master - WB-S Q4 Incremental New Contract 201104 Launch
W27719,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W04115,Tremfya 2020 - WB-S 200622 Launch
W01E110112,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W11434,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E114367,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E105829,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E104600,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W27900,Tremfya 2020 - WB-S 200618 Launch
W34660,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W01E100563,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W25207,Erleada 2020 ERT Brochure WB - Addendum - WB-S - 201106 - Creative Swap
W28883,Home Instead 2020 - WB-S - 200102 - Launch
W11297,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01Y103992,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E108835,Soliqua 2020 - WB-S - Non Writers Target - 200805 - Launch
W05843,Ajovy 2020 - 200715 - WB-S - Creative Swap
W05843,Mavenclad 2020 - WB-S 200401 Launch
W11451,Ajovy 2020 - 200715 - WB-S - Creative Swap
W36072,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E105800,Unity4TeenVax_2020_2H_WB_200720_Launch
W06189,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W35305,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E113835,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E114901,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W01E110649,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01Y106983,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01Y106983,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E110649,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E114901,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E108841,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E111708,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W16114,Xywav 2020 - Master - 210104 - WB-S - Creative Swap
W16113,Austedo 2020 - Master - Targeting Change - 201102 - WB-S - Launch
W01E106943,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E114902,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E112516,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E111391,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E111391,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E128996,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E128998,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E115411,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E115335,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W04413,Anoro 2020 Master - WB-S 200102 Launch
W43887,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W43887,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E112700,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W01E112700,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E112700,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E112700,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W46610,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W20052,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W20411,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W20412,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W20412,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W15450,CVS 2020 - Master - WB-S Zip Specific BetterMDP 200810 Creative Swap
W01E103320,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E110089,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01E127616,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E112886,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W11382,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01E133481,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W16022,Home Instead 2020 - WB-S - 200102 - Launch
W01E105917,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W37716,CVS 2020 - Master - WB-S Peds Delivery 201026 Creative Swap
W01E112181,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E100654,Repatha_2020_Master_WB_S_200401_Launch
W01E100654,Repatha_2020_Master_WB_200601_Launch
W01E112093,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E116881,HERConnection 2020 - Master - WB-S Sept-Dec 200901 Launch
W20129,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E112083,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01E112083,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E101421,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E129211,Gvoke Glucagon Pen 2020 - 200701 - WB-S - Launch
W01E113667,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E112084,Repatha_2020_Master_WB_S_200401_Launch
W07955,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y102983,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W01E131421,CVS 2020 - Master - WB-S Zip Specific  Better MDP 200414 Creative Swap
W01E116089,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01Y102207,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E105918,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W02722,Ozempic 2020 Q3 Agency Change CMI - Master - PCP - WB-S 200827 Creative Swap
W48978,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E112088,Repatha_2020_Master_WB_200601_Launch
W01E112081,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W01E134579,Ajovy 2020 - 200701 - WB-S - Launch
W20129,CVS 2020 - Master - WB-S Peds BetterMDP 200414 Creative Swap
W01E100249,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E114320,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E119203,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01Y101698,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W01E125523,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01E132667,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y102551,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01E116029,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W26782,CVS 2020 - Master - WB-S Zip Specific Delivery 200102 Launch
W01Y102439,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W04420,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W00862,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W00862,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01Y104720,CVS 2020 - Master - WB-S Peds Delivery 200414 Creative Swap
W01Y104720,CVS 2020 - Master - WB-S Peds Delivery 200921 Creative Swap
W01E117070,Tremfya 2020 - WB-S - 200901 - ISI Swap
W42788,Unity4TeenVax_2020_2H_WB_200720_Launch
W06772,Repatha_2020_Master_WB_S_200401_Launch
W01E112221,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W26258,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E119198,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119202,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E119202,CVS 2020 - Master - WB-S Peds BetterMDP 200921 Creative Swap
W01E116597,CVS 2020 - Master - WB-S Peds BetterMDP 200414 Creative Swap
W01E116933,CVS 2020 - Master - WB-S Peds BetterMDP 200414 Creative Swap
W01E103884,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E105220,CVS 2020 - Master - WB-S Peds Better MDP 200626 Creative Swap
W01E116931,CVS 2020 - Master - WB-S Peds BetterMDP 201026 Creative Swap
W36503,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y100017,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E112221,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E125525,Keytruda 2020 - RCC - WB-S 200302 - Launch
W01E114942,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W10752,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119203,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E116937,CVS 2020 - Master - WB-S Peds Better MDP 200317 Creative Swap
W01Y103528,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01Y112104,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y103082,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E134251,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E116565,Repatha_2020_Master_WB_S_200401_Launch
W01E112653,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E117073,Unity4TeenVax_2020_2H_WB_200720_Launch
W07550,Unity4TeenVax_2020_2H_WB_200720_Launch
W01212,CVS 2020 - Master - WB-S Zip Specific  Delivery 200414 Creative Swap
W01E116568,CVS 2020 - Master - WB-S Peds Better MDP 200317 Creative Swap
W01Y102543,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W09798,Repatha_2020_Master_WB_200601_Launch
W01E112214,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E119987,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01Y102700,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01Y103893,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E102466,Epclusa 2020 - Addendum INI - WB-S - 200901- Frequency Increase
W01E102466,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W01E117084,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E119990,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E123566,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E121910,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E114315,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E114949,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W16183,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W16183,CVS 2020 - Master - WB-S Abbrev List Delivery 201026 Creative Swap
W13508,CVS 2020 - Master - WB-S Zip Specific  Delivery 200414 Creative Swap
W01E116594,CVS 2020 - Master - WB-S Peds BetterMDP 201026 Creative Swap
W01E116531,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E116566,Repatha_2020_Master_WB_200601_Launch
W07781,CVS 2020 - Master - WB-S Zip Specific BetterMDP 200810 Creative Swap
W01E119976,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W43379,Tremfya 2020 - WB-S 200622 Launch
W01E117165,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01681,CVS 2020 - Master - WB-S Zip Specific Delivery 200810 Creative Swap
W01E127324,Tremfya 2020 - WB-S 200622 Launch
W01E116531,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01Y102618,Tremfya 2020 - WB-S 200622 Launch
W01E119247,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01Y112100,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E120394,Ajovy 2020 - 200701 - WB-S - Launch
W06381,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E112220,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W16092,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01191,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W28686,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01Y102722,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E116966,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E123013,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E100900,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W25970,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E119393,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E115885,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E112461,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
